txn_id	direction	argument	bundle	start_index	end_index	byte_addr	beats	axlen	elements_per_beat	issue_order	complete_order	depends_on	dependency_details	timeline_lane
txn_a_read_230	read	a	gmem_a	224	239	896	1	0	16	5060	5061			a
txn_b_read_230	read	b	gmem_b	6	246	0	16	15	16	5060	5076			b
txn_c_write_230	write	c	gmem_c	230	230	920	1	0	1	5081	5082	txn_a_read_230,txn_b_read_230	txn_a_read_230:llvm_def_use:ssa_value,txn_b_read_230:llvm_def_use:ssa_value	c
txn_a_read_231	read	a	gmem_a	224	239	896	1	0	16	5082	5083			a
txn_b_read_231	read	b	gmem_b	7	247	0	16	15	16	5082	5098			b
txn_c_write_231	write	c	gmem_c	231	231	924	1	0	1	5103	5104	txn_a_read_231,txn_b_read_231	txn_a_read_231:llvm_def_use:ssa_value,txn_b_read_231:llvm_def_use:ssa_value	c
txn_a_read_232	read	a	gmem_a	224	239	896	1	0	16	5104	5105			a
txn_b_read_232	read	b	gmem_b	8	248	0	16	15	16	5104	5120			b
txn_c_write_232	write	c	gmem_c	232	232	928	1	0	1	5125	5126	txn_a_read_232,txn_b_read_232	txn_a_read_232:llvm_def_use:ssa_value,txn_b_read_232:llvm_def_use:ssa_value	c
txn_a_read_233	read	a	gmem_a	224	239	896	1	0	16	5126	5127			a
txn_b_read_233	read	b	gmem_b	9	249	0	16	15	16	5126	5142			b
txn_c_write_233	write	c	gmem_c	233	233	932	1	0	1	5147	5148	txn_a_read_233,txn_b_read_233	txn_a_read_233:llvm_def_use:ssa_value,txn_b_read_233:llvm_def_use:ssa_value	c
txn_a_read_234	read	a	gmem_a	224	239	896	1	0	16	5148	5149			a
txn_b_read_234	read	b	gmem_b	10	250	0	16	15	16	5148	5164			b
txn_c_write_234	write	c	gmem_c	234	234	936	1	0	1	5169	5170	txn_a_read_234,txn_b_read_234	txn_a_read_234:llvm_def_use:ssa_value,txn_b_read_234:llvm_def_use:ssa_value	c
txn_a_read_235	read	a	gmem_a	224	239	896	1	0	16	5170	5171			a
txn_b_read_235	read	b	gmem_b	11	251	0	16	15	16	5170	5186			b
txn_c_write_235	write	c	gmem_c	235	235	940	1	0	1	5191	5192	txn_a_read_235,txn_b_read_235	txn_a_read_235:llvm_def_use:ssa_value,txn_b_read_235:llvm_def_use:ssa_value	c
txn_a_read_236	read	a	gmem_a	224	239	896	1	0	16	5192	5193			a
txn_b_read_236	read	b	gmem_b	12	252	0	16	15	16	5192	5208			b
txn_c_write_236	write	c	gmem_c	236	236	944	1	0	1	5213	5214	txn_a_read_236,txn_b_read_236	txn_a_read_236:llvm_def_use:ssa_value,txn_b_read_236:llvm_def_use:ssa_value	c
txn_a_read_237	read	a	gmem_a	224	239	896	1	0	16	5214	5215			a
txn_b_read_237	read	b	gmem_b	13	253	0	16	15	16	5214	5230			b
txn_c_write_237	write	c	gmem_c	237	237	948	1	0	1	5235	5236	txn_a_read_237,txn_b_read_237	txn_a_read_237:llvm_def_use:ssa_value,txn_b_read_237:llvm_def_use:ssa_value	c
txn_a_read_238	read	a	gmem_a	224	239	896	1	0	16	5236	5237			a
txn_b_read_238	read	b	gmem_b	14	254	0	16	15	16	5236	5252			b
txn_c_write_238	write	c	gmem_c	238	238	952	1	0	1	5257	5258	txn_a_read_238,txn_b_read_238	txn_a_read_238:llvm_def_use:ssa_value,txn_b_read_238:llvm_def_use:ssa_value	c
txn_a_read_239	read	a	gmem_a	224	239	896	1	0	16	5258	5259			a
txn_b_read_239	read	b	gmem_b	15	255	0	16	15	16	5258	5274			b
txn_c_write_239	write	c	gmem_c	239	239	956	1	0	1	5279	5280	txn_a_read_239,txn_b_read_239	txn_a_read_239:llvm_def_use:ssa_value,txn_b_read_239:llvm_def_use:ssa_value	c
txn_a_read_240	read	a	gmem_a	240	255	960	1	0	16	5280	5281			a
txn_b_read_240	read	b	gmem_b	0	240	0	16	15	16	5280	5296			b
txn_c_write_240	write	c	gmem_c	240	240	960	1	0	1	5301	5302	txn_a_read_240,txn_b_read_240	txn_a_read_240:llvm_def_use:ssa_value,txn_b_read_240:llvm_def_use:ssa_value	c
txn_a_read_241	read	a	gmem_a	240	255	960	1	0	16	5302	5303			a
txn_b_read_241	read	b	gmem_b	1	241	0	16	15	16	5302	5318			b
txn_c_write_241	write	c	gmem_c	241	241	964	1	0	1	5323	5324	txn_a_read_241,txn_b_read_241	txn_a_read_241:llvm_def_use:ssa_value,txn_b_read_241:llvm_def_use:ssa_value	c
txn_a_read_242	read	a	gmem_a	240	255	960	1	0	16	5324	5325			a
txn_b_read_242	read	b	gmem_b	2	242	0	16	15	16	5324	5340			b
txn_c_write_242	write	c	gmem_c	242	242	968	1	0	1	5345	5346	txn_a_read_242,txn_b_read_242	txn_a_read_242:llvm_def_use:ssa_value,txn_b_read_242:llvm_def_use:ssa_value	c
txn_a_read_243	read	a	gmem_a	240	255	960	1	0	16	5346	5347			a
txn_b_read_243	read	b	gmem_b	3	243	0	16	15	16	5346	5362			b
txn_c_write_243	write	c	gmem_c	243	243	972	1	0	1	5367	5368	txn_a_read_243,txn_b_read_243	txn_a_read_243:llvm_def_use:ssa_value,txn_b_read_243:llvm_def_use:ssa_value	c
txn_a_read_244	read	a	gmem_a	240	255	960	1	0	16	5368	5369			a
txn_b_read_244	read	b	gmem_b	4	244	0	16	15	16	5368	5384			b
txn_c_write_244	write	c	gmem_c	244	244	976	1	0	1	5389	5390	txn_a_read_244,txn_b_read_244	txn_a_read_244:llvm_def_use:ssa_value,txn_b_read_244:llvm_def_use:ssa_value	c
txn_a_read_245	read	a	gmem_a	240	255	960	1	0	16	5390	5391			a
txn_b_read_245	read	b	gmem_b	5	245	0	16	15	16	5390	5406			b
txn_c_write_245	write	c	gmem_c	245	245	980	1	0	1	5411	5412	txn_a_read_245,txn_b_read_245	txn_a_read_245:llvm_def_use:ssa_value,txn_b_read_245:llvm_def_use:ssa_value	c
txn_a_read_246	read	a	gmem_a	240	255	960	1	0	16	5412	5413			a
txn_b_read_246	read	b	gmem_b	6	246	0	16	15	16	5412	5428			b
txn_c_write_246	write	c	gmem_c	246	246	984	1	0	1	5433	5434	txn_a_read_246,txn_b_read_246	txn_a_read_246:llvm_def_use:ssa_value,txn_b_read_246:llvm_def_use:ssa_value	c
txn_a_read_247	read	a	gmem_a	240	255	960	1	0	16	5434	5435			a
txn_b_read_247	read	b	gmem_b	7	247	0	16	15	16	5434	5450			b
txn_c_write_247	write	c	gmem_c	247	247	988	1	0	1	5455	5456	txn_a_read_247,txn_b_read_247	txn_a_read_247:llvm_def_use:ssa_value,txn_b_read_247:llvm_def_use:ssa_value	c
txn_a_read_248	read	a	gmem_a	240	255	960	1	0	16	5456	5457			a
txn_b_read_248	read	b	gmem_b	8	248	0	16	15	16	5456	5472			b
txn_c_write_248	write	c	gmem_c	248	248	992	1	0	1	5477	5478	txn_a_read_248,txn_b_read_248	txn_a_read_248:llvm_def_use:ssa_value,txn_b_read_248:llvm_def_use:ssa_value	c
txn_a_read_249	read	a	gmem_a	240	255	960	1	0	16	5478	5479			a
txn_b_read_249	read	b	gmem_b	9	249	0	16	15	16	5478	5494			b
txn_c_write_249	write	c	gmem_c	249	249	996	1	0	1	5499	5500	txn_a_read_249,txn_b_read_249	txn_a_read_249:llvm_def_use:ssa_value,txn_b_read_249:llvm_def_use:ssa_value	c
txn_a_read_250	read	a	gmem_a	240	255	960	1	0	16	5500	5501			a
txn_b_read_250	read	b	gmem_b	10	250	0	16	15	16	5500	5516			b
txn_c_write_250	write	c	gmem_c	250	250	1000	1	0	1	5521	5522	txn_a_read_250,txn_b_read_250	txn_a_read_250:llvm_def_use:ssa_value,txn_b_read_250:llvm_def_use:ssa_value	c
txn_a_read_251	read	a	gmem_a	240	255	960	1	0	16	5522	5523			a
txn_b_read_251	read	b	gmem_b	11	251	0	16	15	16	5522	5538			b
txn_c_write_251	write	c	gmem_c	251	251	1004	1	0	1	5543	5544	txn_a_read_251,txn_b_read_251	txn_a_read_251:llvm_def_use:ssa_value,txn_b_read_251:llvm_def_use:ssa_value	c
txn_a_read_252	read	a	gmem_a	240	255	960	1	0	16	5544	5545			a
txn_b_read_252	read	b	gmem_b	12	252	0	16	15	16	5544	5560			b
txn_c_write_252	write	c	gmem_c	252	252	1008	1	0	1	5565	5566	txn_a_read_252,txn_b_read_252	txn_a_read_252:llvm_def_use:ssa_value,txn_b_read_252:llvm_def_use:ssa_value	c
txn_a_read_253	read	a	gmem_a	240	255	960	1	0	16	5566	5567			a
txn_b_read_253	read	b	gmem_b	13	253	0	16	15	16	5566	5582			b
txn_c_write_253	write	c	gmem_c	253	253	1012	1	0	1	5587	5588	txn_a_read_253,txn_b_read_253	txn_a_read_253:llvm_def_use:ssa_value,txn_b_read_253:llvm_def_use:ssa_value	c
txn_a_read_254	read	a	gmem_a	240	255	960	1	0	16	5588	5589			a
txn_b_read_254	read	b	gmem_b	14	254	0	16	15	16	5588	5604			b
txn_c_write_254	write	c	gmem_c	254	254	1016	1	0	1	5609	5610	txn_a_read_254,txn_b_read_254	txn_a_read_254:llvm_def_use:ssa_value,txn_b_read_254:llvm_def_use:ssa_value	c
txn_a_read_255	read	a	gmem_a	240	255	960	1	0	16	5610	5611			a
txn_b_read_255	read	b	gmem_b	15	255	0	16	15	16	5610	5626			b
txn_c_write_255	write	c	gmem_c	255	255	1020	1	0	1	5631	5632	txn_a_read_255,txn_b_read_255	txn_a_read_255:llvm_def_use:ssa_value,txn_b_read_255:llvm_def_use:ssa_value	c
