element_id	order	op_type	argument	bundle	index	byte_addr	source_loc	txn_id	depends_on
la:4453	4453	read	b	gmem_b	246	984	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_134	
la:4454	4454	write	c	gmem_c	134	536	  store i32 %27, i32* %arrayidx31, align 4	txn_c_write_134	la:4452,la:4453
la:4455	4455	read	a	gmem_a	128	512	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4456	4456	read	b	gmem_b	7	28	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4457	4457	read	a	gmem_a	129	516	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4458	4458	read	b	gmem_b	23	92	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4459	4459	read	a	gmem_a	130	520	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4460	4460	read	b	gmem_b	39	156	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4461	4461	read	a	gmem_a	131	524	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4462	4462	read	b	gmem_b	55	220	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4463	4463	read	a	gmem_a	132	528	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4464	4464	read	b	gmem_b	71	284	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4465	4465	read	a	gmem_a	133	532	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4466	4466	read	b	gmem_b	87	348	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4467	4467	read	a	gmem_a	134	536	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4468	4468	read	b	gmem_b	103	412	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4469	4469	read	a	gmem_a	135	540	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4470	4470	read	b	gmem_b	119	476	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4471	4471	read	a	gmem_a	136	544	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4472	4472	read	b	gmem_b	135	540	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4473	4473	read	a	gmem_a	137	548	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4474	4474	read	b	gmem_b	151	604	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4475	4475	read	a	gmem_a	138	552	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4476	4476	read	b	gmem_b	167	668	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4477	4477	read	a	gmem_a	139	556	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4478	4478	read	b	gmem_b	183	732	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4479	4479	read	a	gmem_a	140	560	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4480	4480	read	b	gmem_b	199	796	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4481	4481	read	a	gmem_a	141	564	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4482	4482	read	b	gmem_b	215	860	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4483	4483	read	a	gmem_a	142	568	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4484	4484	read	b	gmem_b	231	924	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4485	4485	read	a	gmem_a	143	572	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_135	
la:4486	4486	read	b	gmem_b	247	988	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_135	
la:4487	4487	write	c	gmem_c	135	540	  store i32 %27, i32* %arrayidx31, align 4	txn_c_write_135	la:4485,la:4486
la:4488	4488	read	a	gmem_a	128	512	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4489	4489	read	b	gmem_b	8	32	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4490	4490	read	a	gmem_a	129	516	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4491	4491	read	b	gmem_b	24	96	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4492	4492	read	a	gmem_a	130	520	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4493	4493	read	b	gmem_b	40	160	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4494	4494	read	a	gmem_a	131	524	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4495	4495	read	b	gmem_b	56	224	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4496	4496	read	a	gmem_a	132	528	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
la:4497	4497	read	b	gmem_b	72	288	  %17 = load i32, i32* %arrayidx12, align 4	txn_b_read_136	
la:4498	4498	read	a	gmem_a	133	532	  %9 = load i32, i32* %arrayidx, align 4	txn_a_read_136	
